ISO3,Authors,DALYs,Participants,PBR,Participant_Share,DALY_Share,A_global_share,P_burden_global_share,P_participant_global_share,A_norm,P_burden_norm,P_participant_norm,Limiting_Factor,Residual,Impact_Scores,Disease,CIS_Country,x,y,Status,Visual_Factor
ZWE,1,3594121.742,544,0.420106302,0.000495893,0.001180399,0.000219925,0.001054163,0.000495832,0.124257148,0.595598929,0.280143923,Over_Performing,1.991194679,"{'Research_Investment': 1.1524772155873613, 'Health_Infrastructure': 0.38735672640590474, 'Governance': 0.46577970945915953}",Musculoskeletal disorders,-0.086924219,0.342272497,0.107609847,Over_Performing,Research_Investment
ARE,2,2614757.609,434,0.092994573,9.30E-05,0.000504028,0.000179614,0.000467395,9.30E-05,0.242720335,0.631611871,0.125667794,Over_Performing,0.753980211,"{'Research_Investment': 0.20819154909737914, 'Health_Infrastructure': 0.10860947527262994, 'Governance': 0.8640028557264456}",Neoplasms,-0.002663982,0.247027962,0.210201976,Over_Performing,Governance
ARG,12,45630426.09,2905.258309,0.070774171,0.000622519,0.00879585,0.001077683,0.008156559,0.000622519,0.109334392,0.827509057,0.06315655,Research_Investment,-1.389606696,"{'Research_Investment': 0.5067786210335572, 'Health_Infrastructure': 0.005345511345332254, 'Governance': 0.1695678736706326}",Neoplasms,0.009085366,0.117823746,0.094686361,Under,Research_Investment
AUS,332,25430305.12,155588.2879,6.800954855,0.033338402,0.004902018,0.029815896,0.004545734,0.033338402,0.440411844,0.067145229,0.492442928,Over_Performing,1.762466857,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.198841768,0.712648849,0.381407845,Over_Performing,Unknown
AUT,41,11387130.57,7561.168154,0.738106717,0.001620156,0.002195016,0.003682084,0.00203548,0.001620156,0.501802203,0.27739951,0.220798287,Research_Investment,-0.389875093,"{'Research_Investment': 0.00625070141380554, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.178173258,0.471699389,0.434573455,Under,Research_Investment
BEL,70,16421331.23,13865.67849,0.938593032,0.002971043,0.003165422,0.006286484,0.002935356,0.002971043,0.515586318,0.240743399,0.243670283,Multiple_Factors,-0.322682688,{},Neoplasms,-0.205508478,0.501463442,0.44651085,Under,Multiple_Factors
BGD,6,54472816.9,2010,0.041016706,0.000430689,0.010500335,0.000538841,0.00973716,0.000430689,0.05032755,0.90944628,0.04022617,Research_Investment,-1.20673553,"{'Research_Investment': 0.8689453890802664, 'Health_Infrastructure': 0.32534306729985785, 'Governance': 0.35500174721687994}",Neoplasms,0.027540645,0.065389945,0.043584936,Under,Research_Investment
BGR,3,13479617.46,6.273446917,0.000517337,1.34E-06,0.002598369,0.000269421,0.002409517,1.34E-06,0.100519546,0.898978928,0.000501526,Research_Investment,-3.771017278,"{'Research_Investment': 0.48371432272497933, 'Health_Infrastructure': 0.0, 'Governance': 0.17244358614808789}",Neoplasms,0.060216936,0.050761299,0.08705248,Under,Research_Investment
BIH,1,5363045.688,90,0.018654155,1.93E-05,0.001033796,8.98E-05,0.000958659,1.93E-05,0.084108555,0.897830488,0.018060958,As_Expected,-0.088609094,"{'Research_Investment': 0.5658229586598966, 'Health_Infrastructure': 0.15316559541347924, 'Governance': 0.46586542134773795}",Neoplasms,0.043811512,0.060115235,0.072840145,As_Expected,Research_Investment
BLR,1,13359423.27,312,0.025960404,6.69E-05,0.0025752,8.98E-05,0.002388032,6.69E-05,0.035291856,0.938436503,0.02627164,As_Expected,-0.03257591,"{'Research_Investment': 0.7922066931757672, 'Health_Infrastructure': 0.0, 'Governance': 0.8276102185117543}",Neoplasms,0.03812369,0.043917569,0.030563644,As_Expected,Governance
BRA,73,154274171.5,10195.5511,0.073461881,0.002184633,0.029738327,0.006555905,0.027576915,0.002184633,0.180516644,0.759329539,0.060153817,Research_Investment,-1.923042504,"{'Research_Investment': 0.3858800660160892, 'Health_Infrastructure': 0.14456346198338527, 'Governance': 0.14259567388208752}",Neoplasms,0.007563142,0.150412139,0.156331999,Under,Research_Investment
BRN,1,269488.5315,431,0.092351753,9.24E-05,5.19E-05,8.98E-05,4.82E-05,9.24E-05,0.389904649,0.209142061,0.40095329,Over_Performing,4.129547232,"{'Research_Investment': 0.37925898097232474, 'Health_Infrastructure': 0.2003081111245959, 'Governance': 0.08081743686641249}",Neoplasms,-0.002345608,0.595905614,0.337667331,Over_Performing,Research_Investment
CAN,314,43284740.03,166150.191,4.266881606,0.035601535,0.008343689,0.028199371,0.007737261,0.035601535,0.394186381,0.108155712,0.497657907,Over_Performing,1.635353275,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.07788205647051133, 'Governance': 0.0}",Neoplasms,-0.305773712,0.694751097,0.341375419,Over_Performing,Health_Infrastructure
CHE,79,9434487.44,45851.34459,5.402295382,0.009824715,0.001818619,0.007094746,0.00168644,0.009824715,0.381317005,0.090640037,0.528042958,Over_Performing,1.107709061,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.284890493,0.71870146,0.330230213,Over_Performing,Unknown
CHL,11,15299954.75,3258.483117,0.236739044,0.000698206,0.002949263,0.000987876,0.002734907,0.000698206,0.223451375,0.618618886,0.157929739,Research_Investment,-0.677592004,"{'Research_Investment': 0.3768379192466578, 'Health_Infrastructure': 0.1933521475553578, 'Governance': 0.0}",Neoplasms,-0.059698217,0.269655427,0.193514567,Under,Research_Investment
CHN,1065,1567761437,308214.8862,0.218533587,0.066042193,0.302206146,0.095644365,0.280241493,0.066042193,0.216425195,0.634133753,0.149441052,Governance,-1.546335362,"{'Research_Investment': 0.4493924570827171, 'Health_Infrastructure': 0.18529474565375748, 'Governance': 0.8565656682847511}",Neoplasms,-0.053259331,0.25765365,0.187429717,Under,Governance
CIV,1,5555720.759,100,0.020008022,2.14E-05,0.001070937,8.98E-05,0.0009931,2.14E-05,0.081322242,0.899274823,0.019402936,As_Expected,-0.053865259,"{'Research_Investment': 1.183560267272614, 'Health_Infrastructure': 0.3621353820729, 'Governance': 0.6967157195379327}",Neoplasms,0.042721625,0.060064057,0.070427127,As_Expected,Research_Investment
CMR,1,8613211.043,302,0.038975026,6.47E-05,0.001660307,8.98E-05,0.001539634,6.47E-05,0.053009963,0.908793627,0.03819641,As_Expected,-0.026900502,"{'Research_Investment': 0.8346244570156344, 'Health_Infrastructure': 0.3698949352514494, 'Governance': 0.7893334938118338}",Neoplasms,0.028907109,0.064701391,0.045907975,As_Expected,Research_Investment
COL,10,28453128.61,3544.583436,0.138477667,0.000759509,0.005484706,0.000898069,0.005086072,0.000759509,0.133172558,0.754201602,0.11262584,Research_Investment,-1.032639768,"{'Research_Investment': 0.6635898529725045, 'Health_Infrastructure': 0.2136311812688717, 'Governance': 0.2007048984265267}",Neoplasms,-0.023163831,0.179212119,0.115330818,Under,Research_Investment
CRI,17,3102246.882,24914.18244,5.338441843,0.005338442,0.000597998,0.001526718,0.000554535,0.005338442,0.205765563,0.07473823,0.719496207,Over_Performing,2.140852178,"{'Research_Investment': 0.6785600105028896, 'Health_Infrastructure': 0.17642653085105064, 'Governance': 0.0}",Neoplasms,-0.287366719,0.822378988,0.178198205,Over_Performing,Research_Investment
CUB,3,14006807.79,118,0.00936456,2.53E-05,0.002699992,0.000269421,0.002503754,2.53E-05,0.096274686,0.894690256,0.009035058,Multiple_Factors,-2.188645767,"{'Research_Investment': 0.8178782611337511, 'Health_Infrastructure': 0.0, 'Governance': 0.78536699384293}",Neoplasms,0.051668592,0.057172401,0.083376324,Under,Multiple_Factors
CYP,1,1060431.923,66,0.014142032,1.41E-05,0.000204412,8.98E-05,0.000189555,1.41E-05,0.305981963,0.645834591,0.048183446,Over_Performing,0.776888263,"{'Research_Investment': 0.15975296160128186, 'Health_Infrastructure': 0.07719209540125123, 'Governance': 0.06286902450712346}",Neoplasms,0.047542818,0.201174428,0.264988153,Over_Performing,Research_Investment
CZE,13,17145445.54,1826.172403,0.118396145,0.0003913,0.003305005,0.00116749,0.003064794,0.0003913,0.252507592,0.662861118,0.08463129,Research_Investment,-1.685337602,"{'Research_Investment': 0.09866058353437412, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.014706034,0.210885086,0.218677989,Under,Research_Investment
DEU,463,129493929.1,117160.598,1.00571918,0.025104377,0.024961617,0.041580602,0.023147381,0.025104377,0.462868853,0.257673085,0.279458062,Over_Performing,0.671669718,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.212164696,0.510892489,0.400856185,Over_Performing,Unknown
DNK,115,9092373.135,38402.5939,4.694916481,0.008228647,0.001752672,0.010327795,0.001625286,0.008228647,0.511739889,0.080532534,0.407727577,Over_Performing,1.814828137,"{'Research_Investment': 0.01244385276938316, 'Health_Infrastructure': 0.014073903424044236, 'Governance': 0.0}",Neoplasms,-0.304112553,0.663597522,0.443179744,Over_Performing,Health_Infrastructure
DZA,2,10181320.22,370,0.040396356,7.93E-05,0.00196258,0.000179614,0.001819938,7.93E-05,0.086401289,0.875461402,0.038137309,Research_Investment,-0.396257047,"{'Research_Investment': 1.0963201413928716, 'Health_Infrastructure': 0.20668664430901756, 'Governance': 0.7083177319469759}",Neoplasms,0.027950712,0.081337953,0.074825711,Under,Research_Investment
EGY,20,40088744.44,2198.886167,0.060971216,0.000471162,0.00772762,0.001796138,0.007165969,0.000471162,0.190404641,0.759648477,0.049946882,Governance,-1.631835572,"{'Research_Investment': 0.507932815913234, 'Health_Infrastructure': 0.2927470699954875, 'Governance': 0.760576369037282}",Neoplasms,0.014890511,0.145149202,0.164895256,Under,Governance
ESP,147,61090496,79933.06034,1.454445161,0.017127513,0.011775977,0.013201617,0.010920087,0.017127513,0.320045261,0.264734413,0.415220325,As_Expected,0.12762361,"{'Research_Investment': 0.002271990346192835, 'Health_Infrastructure': 0.017437994027795518, 'Governance': 0.0}",Neoplasms,-0.243892581,0.575242956,0.277167327,As_Expected,Health_Infrastructure
EST,2,2136814.508,1.641389454,0.000351706,3.52E-07,0.000411898,0.000179614,0.000381961,3.52E-07,0.319639214,0.679734893,0.000625893,Research_Investment,-3.440939965,"{'Research_Investment': 0.11280068886070856, 'Health_Infrastructure': 0.0, 'Governance': 0.005156449959574596}",Neoplasms,0.060388094,0.1604455,0.27681568,Under,Research_Investment
ETH,7,36189755.24,3862,0.118623623,0.000827523,0.00697604,0.000628648,0.006469014,0.000827523,0.079322861,0.816260264,0.104416876,As_Expected,-0.226220888,"{'Research_Investment': 0.9515511488899925, 'Health_Infrastructure': 0.3757719019988296, 'Governance': 0.7060369944648562}",Neoplasms,-0.014810643,0.144078306,0.068695612,As_Expected,Research_Investment
FIN,61,6798135.941,35483.92552,5.802115574,0.007603255,0.001310428,0.005478222,0.001215185,0.007603255,0.383181902,0.084997799,0.531820299,Over_Performing,1.619822086,"{'Research_Investment': 0.020665138460224282, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.26426467,0.72341125,0.331845261,Over_Performing,Research_Investment
FRA,316,97866531.3,114758.7255,1.303455118,0.02458972,0.01886503,0.028378985,0.017493901,0.02458972,0.402752419,0.24827212,0.34897546,Over_Performing,0.697331554,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.235689613,0.55035167,0.348793827,Over_Performing,Unknown
FSM,1,67182.14831,217,0.046497287,4.65E-05,1.30E-05,8.98E-05,1.20E-05,4.65E-05,0.605522114,0.080970455,0.313507431,Over_Performing,4.843870992,"{'Research_Investment': 1.0510551615344024, 'Health_Infrastructure': 0.29697771576946286, 'Governance': 0.08081743686641249}",Neoplasms,0.023982738,0.616268488,0.524397533,Over_Performing,Research_Investment
GBR,971,91019178.48,376030.5933,4.592348414,0.080573282,0.017545115,0.087202515,0.016269918,0.080573282,0.473808991,0.088401505,0.437789503,Over_Performing,2.109576264,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.039079258739755054, 'Governance': 0.0}",Neoplasms,-0.305483189,0.674693999,0.410330623,Over_Performing,Health_Infrastructure
GEO,2,5152839.885,3.584712327,0.000768108,7.68E-07,0.000993276,0.000179614,0.000921084,7.68E-07,0.163068025,0.836234624,0.000697351,Research_Investment,-3.573030608,"{'Research_Investment': 0.7176928396414531, 'Health_Infrastructure': 0.0, 'Governance': 0.4258037716618107}",Neoplasms,0.059961985,0.082231363,0.141221052,Under,Research_Investment
GHA,1,9741940.038,94,0.010725733,2.01E-05,0.001877884,8.98E-05,0.001741397,2.01E-05,0.048508983,0.940611538,0.010879479,Research_Investment,-0.930864168,"{'Research_Investment': 0.7436794848773008, 'Health_Infrastructure': 0.3682183201010113, 'Governance': 0.2610948604530852}",Neoplasms,0.050447021,0.035133971,0.042010011,Under,Research_Investment
GMB,1,577905.4257,7991,1.71225722,0.001712257,0.000111399,8.98E-05,0.000103302,0.001712257,0.047133676,0.054216411,0.898649914,Over_Performing,6.304473034,"{'Research_Investment': 0.7484468598525019, 'Health_Infrastructure': 0.3710548081644688, 'Governance': 0.6681569197618259}",Neoplasms,-0.252851144,0.922216751,0.040818961,Over_Performing,Research_Investment
GRC,52,16840562.15,12480.68327,0.823808633,0.002674276,0.003246235,0.00466996,0.003010295,0.002674276,0.451006403,0.290722491,0.258271106,As_Expected,0.218176009,"{'Research_Investment': 0.05410806624096589, 'Health_Infrastructure': 0.0, 'Governance': 0.028558799776106925}",Neoplasms,-0.190679137,0.483774308,0.390583002,As_Expected,Research_Investment
HRV,2,7867878.374,16.08168917,0.002272054,3.45E-06,0.001516635,0.000179614,0.001406404,3.45E-06,0.113002787,0.884829265,0.002167948,Multiple_Factors,-3.162966988,"{'Research_Investment': 0.15529171786466908, 'Health_Infrastructure': 0.0, 'Governance': 0.18761544852914444}",Neoplasms,0.058450803,0.058669342,0.097863284,Under,Multiple_Factors
HTI,1,7482686.937,0.953540265,0.000141653,2.04E-07,0.001442384,8.98E-05,0.00133755,2.04E-07,0.062909325,0.936947551,0.000143124,Research_Investment,-3.89525939,"{'Research_Investment': 1.1284482253985777, 'Health_Infrastructure': 0.3578729084504273, 'Governance': 0.6708343072408361}",Neoplasms,0.060609129,0.031597786,0.054481073,Under,Research_Investment
HUN,13,20509769.06,583.0936731,0.031602549,0.000124941,0.003953521,0.00116749,0.003666175,0.000124941,0.235447172,0.73935596,0.025196868,Multiple_Factors,-2.656343874,"{'Research_Investment': 0.14263689988061826, 'Health_Infrastructure': 0.0, 'Governance': 0.1670888111900677}",Neoplasms,0.034039489,0.142920454,0.203903232,Under,Multiple_Factors
IDN,12,140968019.4,757,0.005969251,0.000162205,0.027173396,0.001077683,0.025198405,0.000162205,0.0407622,0.953102578,0.006135223,Research_Investment,-3.18618159,"{'Research_Investment': 0.8429889403975842, 'Health_Infrastructure': 0.43272021816765927, 'Governance': 0.20814208586822108}",Neoplasms,0.054833268,0.026516323,0.0353011,Under,Research_Investment
IND,92,521824025.1,16609.50823,0.035381583,0.003558973,0.100588281,0.008262236,0.093277421,0.003558973,0.078614119,0.887522712,0.033863169,Research_Investment,-2.633688987,"{'Research_Investment': 0.769267760873617, 'Health_Infrastructure': 0.39775109079575205, 'Governance': 0.08081743686641249}",Neoplasms,0.031367662,0.073170228,0.068081824,Under,Research_Investment
IRL,23,4994402.405,17362.75345,3.720372914,0.003720373,0.000962735,0.002065559,0.000892763,0.003720373,0.309275866,0.13367322,0.557050914,As_Expected,0.234620153,"{'Research_Investment': 0.013785563160181752, 'Health_Infrastructure': 0.022966774016562497, 'Governance': 0.0}",Neoplasms,-0.299513802,0.711688847,0.267840757,As_Expected,Health_Infrastructure
IRN,102,34050487.75,12251,0.399938086,0.002625061,0.006563669,0.009160305,0.006086615,0.002625061,0.512551203,0.340567424,0.146881373,Governance,-0.518431899,"{'Research_Investment': 0.36491577790172264, 'Health_Infrastructure': 0.23439912232928894, 'Governance': 0.9504725550485461}",Neoplasms,-0.110220318,0.403156974,0.443882363,Under,Governance
IRQ,2,13447491.39,7087,0.585822057,0.001518554,0.002592177,0.000179614,0.002403775,0.001518554,0.043787504,0.586008821,0.370203675,Over_Performing,2.000066128,"{'Research_Investment': 0.8209052056376535, 'Health_Infrastructure': 0.27711256119969574, 'Governance': 0.6824363196498795}",Neoplasms,-0.153034053,0.392097427,0.037921091,Over_Performing,Research_Investment
ISL,3,339275.2138,1525.392477,0.326850742,0.000326851,6.54E-05,0.000269421,6.06E-05,0.000326851,0.410128534,0.092319522,0.497551945,Over_Performing,4.456026268,"{'Research_Investment': 0.26580412828242167, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Neoplasms,-0.089477497,0.702616211,0.355181729,Over_Performing,Research_Investment
ISR,28,6811803.287,3173.777345,0.517915513,0.000680055,0.001313063,0.002514594,0.001217628,0.000680055,0.569908391,0.275963599,0.154128011,Governance,-0.559891395,"{'Research_Investment': 0.015069684500959026, 'Health_Infrastructure': 0.00883847908276832, 'Governance': 0.023997324811867192}",Neoplasms,-0.140129685,0.439082206,0.493555144,Under,Governance
ITA,287,93100703.33,102128.9963,1.21938448,0.021883508,0.017946356,0.025774585,0.016641996,0.021883508,0.400848352,0.258817626,0.340334022,Over_Performing,0.803581968,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.010015412421482133}",Neoplasms,-0.229757793,0.540758198,0.347144856,Over_Performing,Governance
JAM,1,2251372.477,50,0.01071366,1.07E-05,0.000433981,8.98E-05,0.000402439,1.07E-05,0.178557006,0.800141748,0.021301245,As_Expected,-0.192791135,"{'Research_Investment': 0.7075070021852583, 'Health_Infrastructure': 0.3200156345259154, 'Governance': 0.10888042414640615}",Neoplasms,0.050457576,0.110579749,0.154634904,As_Expected,Research_Investment
