PMID,TA,JID,Category
33688908,JAMA Surg,101589553,E
33687323,J Clin Sleep Med,101231977,G
33686753,Cancer Sci,101168776,H
33684925,Blood,7603509,H
33683325,JAMA Pediatr,101589544,H
33677529,Transl Behav Med,101554668,I
33675614,J Acquir Immune Defic Syndr,100892005,C
33674869,Clin Infect Dis,9203213,C
33662124,JAMA Otolaryngol Head Neck Surg,101589542,C
33656561,JAMA Psychiatry,101589550,H
33656542,JAMA Surg,101589553,E
33650630,Nephrol Dial Transplant,8706402,H
33646265,J Exp Med,2985109R,H
33630072,Nephrol Dial Transplant,8706402,H
33625468,JAMA Cardiol,101676033,C
33620417,JAMA Psychiatry,101589550,H
33619823,Ultrasound Obstet Gynecol,9108340,E
33620470,Pain Med,100894201,C
33617194,Otol Neurotol,100961504,H
33616641,JAMA Pediatr,101589544,H
33608711,Schizophr Bull,236760,F
33606009,Clin Infect Dis,9203213,C
33605656,Pain,7508686,C
33605397,Braz J Psychiatry,100895975,H
33605029,Arthritis Rheumatol,101623795,C
33600060,Pediatr Int,100886002,H
33595635,Pain Med,100894201,C
33591006,Crit Care Med,355501,N
33587505,J Acquir Immune Defic Syndr,100892005,C
33580651,Ann Behav Med,8510246,F
33576735,J Clin Sleep Med,101231977,G
33574076,Eur Respir J,8803460,C
33571950,Br J Gen Pract,9005323,H
33565303,Rom J Intern Med,9304507,H
33560210,J Clin Sleep Med,101231977,G
33551021,J Clin Sleep Med,101231977,G
33533532,Ultrasound Obstet Gynecol,9108340,E
33515019,Neuro Oncol,100887420,C
33509957,Eur Respir J,8803460,C
33492349,Age Ageing,375655,H
33492021,J Acquir Immune Defic Syndr,100892005,C
33492018,J Acquir Immune Defic Syndr,100892005,C
33479111,Eur Respir J,8803460,C
33479775,Schizophr Bull,236760,F
33470727,J Acquir Immune Defic Syndr,100892005,C
33449503,Pain,7508686,C
33446608,Eur Respir J,8803460,C
33441315,Arch Dis Child,372434,H
33428709,J Gerontol A Biol Sci Med Sci,9502837,H
33421972,Turk J Med Sci,9441758,H
33411233,Res Child Adolesc Psychopathol,101773609,F
33404637,JAMA Cardiol,101676033,C
33404656,Rheumatology (Oxford),100883501,C
33394881,Pain,7508686,C
33377898,JAMA Cardiol,101676033,C
33372675,J Natl Cancer Inst,7503089,C
33356977,Ann Am Thorac Soc,101600811,C
33334939,Eur Respir J,8803460,C
33334936,Eur Respir J,8803460,C
33346335,Clin Infect Dis,9203213,C
33332919,Anesth Analg,1310650,H
33331923,Neuro Oncol,100887420,C
33326356,Ann Am Thorac Soc,101600811,C
33326335,Ann Am Thorac Soc,101600811,C
33313718,Eur J Orthod,7909010,E
33313814,Health Policy Plan,8610614,N
33306506,Am J Gastroenterol,421030,H
33258774,EuroIntervention,101251040,H
33249498,Nicotine Tob Res,9815751,J
33245118,Transl Behav Med,101554668,I
33245332,J Crohns Colitis,101318676,C
33237254,Braz J Psychiatry,100895975,H
33230010,Pain,7508686,C
33219673,Age Ageing,375655,H
33211886,Rheumatology (Oxford),100883501,C
33202098,Clin Transl Sci,101474067,H
33186448,Am J Hypertens,8803676,C
33165566,Clin Infect Dis,9203213,C
33165570,Am J Hypertens,8803676,C
33160281,Nephrol Dial Transplant,8706402,H
33150360,Blood,7603509,H
33146667,JAMA Psychiatry,101589550,H
33128066,Am J Epidemiol,7910653,N
33084903,Nicotine Tob Res,9815751,J
32951157,J Autism Dev Disord,7904301,M
32947581,Psychosom Med,376505,F
32949315,J Autism Dev Disord,7904301,M
32914830,Ann Behav Med,8510246,F
32894382,J Autism Dev Disord,7904301,M
32886243,J Thromb Thrombolysis,9502018,C
32892235,J Autism Dev Disord,7904301,M
32880094,J Occup Rehabil,9202814,E
32803473,Psychiatr Q,376465,F
32785710,Clin Infect Dis,9203213,C
32808151,J Autism Dev Disord,7904301,M
32770730,Clin Transl Sci,101474067,H
32770240,Clin Infect Dis,9203213,C
32749625,AIDS Behav,9712133,N
32725216,Clin Infect Dis,9203213,C
32672329,J Public Health (Oxf),101188638,Z
32649736,Clin Infect Dis,9203213,C
32639244,Coron Artery Dis,9011445,C
32564076,Clin Infect Dis,9203213,C
32516805,Eur Heart J,8006263,H
32583971,Arthritis Care Res (Hoboken),101518086,C
32407460,Eur Heart J Qual Care Clin Outcomes,101677796,N
32122822,EuroIntervention,101251040,H
32144616,J Clin Psychol Med Settings,9435680,C
32103410,Prev Sci,100894724,N
31994006,J Cancer Educ,8610343,H
32144884,Arthritis Care Res (Hoboken),101518086,C
34444714,Nutrients,101521595,H
33988941,Pain Physician,100954394,C
39281331,F1000Res,101594320,H
37388624,F1000Res,101594320,H
37273965,F1000Res,101594320,H
37310337,Psychol Med,1254142,F
36960096,Front Public Health,101616579,H
38988895,F1000Res,101594320,H
37214201,Int J Clin Pract,9712381,H
36818463,Front Endocrinol (Lausanne),101555782,H
36777777,Front Public Health,101616579,H
36762155,Pan Afr Med J,101517926,H
36743913,Front Endocrinol (Lausanne),101555782,H
36926529,Front Immunol,101560960,G
36733395,Front Immunol,101560960,G
36711407,Front Public Health,101616579,H
36699039,Front Endocrinol (Lausanne),101555782,H
36629728,Rev Lat Am Enfermagem,9420934,H
36657136,Gac Med Mex,10333,H
36619818,J Interv Cardiol,8907826,C
36605237,Front Public Health,101616579,H
36620250,Front Public Health,101616579,H
36589960,Front Public Health,101616579,H
36606118,F1000Res,101594320,H
36584120,PLoS One,101285081,H
36584204,PLoS One,101285081,H
36583148,Clin Interv Aging,101273480,I
36582390,Front Public Health,101616579,H
36583881,Turk J Pediatr,417505,H
36574401,PLoS One,101285081,H
36578916,Glob Heart,101584391,I
36571756,Tunis Med,413766,H
36569946,Front Immunol,101560960,G
36568110,Front Endocrinol (Lausanne),101555782,H
36570012,PeerJ,101603425,H
36569462,Pain Res Manag,9612504,H
36540716,Drug Des Devel Ther,101475745,D
36536690,J Healthc Eng,101528166,L
36532031,Front Immunol,101560960,G
36531558,Int J Clin Pract,9712381,H
36524210,Oncoimmunology,101570526,C
36530711,Front Public Health,101616579,H
36523486,Biomed Res Int,101600173,J
36519767,J Nutr Health Aging,100893366,G
36518253,Front Endocrinol (Lausanne),101555782,H
36524114,Front Immunol,101560960,G
36516159,PLoS One,101285081,H
36507748,Braz Oral Res,101307187,E
36506792,Drug Des Devel Ther,101475745,D
36506062,Front Endocrinol (Lausanne),101555782,H
36506010,Front Cell Infect Microbiol,101585359,C
36480499,PLoS One,101285081,H
36480560,PLoS One,101285081,H
36479215,Front Endocrinol (Lausanne),101555782,H
36472990,PLoS One,101285081,H
36472969,PLoS One,101285081,H
36473006,PLoS One,101285081,H
36465612,Front Endocrinol (Lausanne),101555782,H
36459409,J Occup Health,9616320,H
36458667,Anaesthesiol Intensive Ther,101472620,N
36455058,PLoS One,101285081,H
36465660,Front Endocrinol (Lausanne),101555782,H
36454874,PLoS One,101285081,H
36441736,PLoS One,101285081,H
36439107,Front Immunol,101560960,G
36438250,Front Public Health,101616579,H
36438254,Front Public Health,101616579,H
36427269,Rev Esc Enferm USP,242726,H
36437767,J Nutr Health Aging,100893366,G
36417403,PLoS One,101285081,H
36415299,J Prev Med Hyg,9214440,N
36412085,Technol Cancer Res Treat,101140941,H
36412015,J Evid Based Integr Med,101719675,H
36409754,PLoS One,101285081,H
36412916,Integr Cancer Ther,101128834,C
36405096,J Nutr Sci,101590587,H
36389149,Front Cell Infect Microbiol,101585359,C
36385604,Cardiol J,101392712,E
36383611,PLoS One,101285081,H
36380749,Int J Clin Pract,9712381,H
36378660,PLoS One,101285081,H
36355846,PLoS One,101285081,H
36355827,PLoS One,101285081,H
36356037,PLoS One,101285081,H
36342940,PLoS One,101285081,H
36349299,Cardiovasc Ther,101319630,C
36346729,J Frailty Aging,101604797,M
36339436,Front Endocrinol (Lausanne),101555782,H
36339195,Front Public Health,101616579,H
36327327,PLoS One,101285081,H
36324443,Front Public Health,101616579,H
36322562,PLoS One,101285081,H
36313402,Pain Res Manag,9612504,H
36313769,Front Endocrinol (Lausanne),101555782,H
36304748,J Healthc Eng,101528166,L
36303867,Front Endocrinol (Lausanne),101555782,H
36301961,PLoS One,101285081,H
36282854,PLoS One,101285081,H
36281683,J Prev Alzheimers Dis,101638820,C
36281668,J Prev Alzheimers Dis,101638820,C
36281667,J Prev Alzheimers Dis,101638820,C
36281366,PeerJ,101603425,H
36276376,Front Public Health,101616579,H
36275698,Front Immunol,101560960,G
36275396,J Healthc Eng,101528166,L
36275772,Front Immunol,101560960,G
36269141,Gut Microbes,101495343,A
36269738,PLoS One,101285081,H
36267873,Eur J Psychotraumatol,101559025,F
36260615,PLoS One,101285081,H
36259579,J Nutr Health Aging,100893366,G
36256646,PLoS One,101285081,H
36263035,Front Immunol,101560960,G
36246987,Biomed Res Int,101600173,J
36246968,Biomed Res Int,101600173,J
36245835,Comput Math Methods Med,101277751,E
36228016,PLoS One,101285081,H
36226244,Comput Math Methods Med,101277751,E
36226241,Comput Math Methods Med,101277751,E
36225985,Biomed Res Int,101600173,J
36215267,PLoS One,101285081,H
36212116,Eur J Psychotraumatol,101559025,F
36204396,J Obes,101526295,C
36197388,Rev Lat Am Enfermagem,9420934,H
36197415,Braz J Med Biol Res,8112917,H
36188104,Comput Math Methods Med,101277751,E
36187680,Front Public Health,101616579,H
36186488,Cardiovasc Ther,101319630,C
36185576,Contrast Media Mol Imaging,101286760,E
36177365,Int J Clin Pract,9712381,H
36176927,Contrast Media Mol Imaging,101286760,E
36176465,Front Endocrinol (Lausanne),101555782,H
36174092,PLoS One,101285081,H
36174096,PLoS One,101285081,H
36170281,PLoS One,101285081,H
36176534,Front Public Health,101616579,H
36165956,Rev Esc Enferm USP,242726,H
36164414,Drug Des Devel Ther,101475745,D
36159305,Front Public Health,101616579,H
36154510,Integr Cancer Ther,101128834,C
36160327,Neural Plast,100883417,G
36149910,PLoS One,101285081,H
36137137,PLoS One,101285081,H
36134707,Cancer Control,9438457,C
36133576,Occup Ther Int,9433361,N
36132088,Biomed Res Int,101600173,J
36128500,Scanning,7903371,H
36121865,PLoS One,101285081,H
36128557,F1000Res,101594320,H
36121843,PLoS One,101285081,H
36120781,J Alzheimers Dis,9814863,C
36120087,Can J Gastroenterol Hepatol,101623613,H
36119062,Front Immunol,101560960,G
36120427,Front Endocrinol (Lausanne),101555782,H
36118833,Comput Math Methods Med,101277751,E
36112590,PLoS One,101285081,H
36111243,Can J Gastroenterol Hepatol,101623613,H
36112574,PLoS One,101285081,H
36105683,Front Neural Circuits,101477940,H
36105646,PeerJ,101603425,H
36099876,Oncology,135054,C
36098037,Lancet Healthy Longev,101773309,G
36105248,Comput Math Methods Med,101277751,E
36097559,Drug Des Devel Ther,101475745,D
36093398,Biomed Res Int,101600173,J
36093101,Front Endocrinol (Lausanne),101555782,H
36093105,Front Endocrinol (Lausanne),101555782,H
36091030,Front Immunol,101560960,G
36091012,Front Immunol,101560960,G
36093393,Biomed Res Int,101600173,J
36090831,Int J Public Health,101304551,N
36090843,Int J Public Health,101304551,N
36083983,PLoS One,101285081,H
36074775,PLoS One,101285081,H
36072931,Front Endocrinol (Lausanne),101555782,H
36072634,Contrast Media Mol Imaging,101286760,E
36084050,PLoS One,101285081,H
36070308,PLoS One,101285081,H
36060969,Front Endocrinol (Lausanne),101555782,H
36067612,Neuroimage Clin,101597070,C
36060955,Front Endocrinol (Lausanne),101555782,H
36054131,PLoS One,101285081,H
36051936,Contrast Media Mol Imaging,101286760,E
36046011,J Healthc Eng,101528166,L
36046452,Biomed Res Int,101600173,J
36039334,Behav Neurol,8914585,C
36035830,Comput Intell Neurosci,101279357,H
36034448,Front Endocrinol (Lausanne),101555782,H
36041414,Dev Neurosci,7809375,H
36017827,Curr Alzheimer Res,101208441,C
36017026,Contrast Media Mol Imaging,101286760,E
36016905,Front Public Health,101616579,H
36034207,Contrast Media Mol Imaging,101286760,E
35992551,Contrast Media Mol Imaging,101286760,E
35992128,Front Endocrinol (Lausanne),101555782,H
35990242,J Diabetes Res,101605237,C
35983513,Front Endocrinol (Lausanne),101555782,H
35982781,Front Cell Infect Microbiol,101585359,C
35979046,Comput Math Methods Med,101277751,E
35968476,Front Public Health,101616579,H
35967847,Front Cell Infect Microbiol,101585359,C
35966074,Front Endocrinol (Lausanne),101555782,H
35965631,Contrast Media Mol Imaging,101286760,E
35965680,Oxid Med Cell Longev,101479826,G
35958808,Biomed Res Int,101600173,J
35958596,Front Immunol,101560960,G
35957634,Eur J Psychotraumatol,101559025,F
35941932,Neural Plast,100883417,G
35941895,Comput Math Methods Med,101277751,E
35942041,Vasc Health Risk Manag,101273479,N
35937386,Biomed Res Int,101600173,J
35935300,Contrast Media Mol Imaging,101286760,E
35930585,Technol Cancer Res Treat,101140941,H
35930557,PLoS One,101285081,H
35936217,Oxid Med Cell Longev,101479826,G
35929135,Technol Cancer Res Treat,101140941,H
35928723,Int J Med Sci,101213954,H
35921281,PLoS One,101285081,H
35935332,Contrast Media Mol Imaging,101286760,E
35919499,Contrast Media Mol Imaging,101286760,E
35920515,Rev Bras Enferm,7910105,H
35912731,Cancer Biomark,101256509,C
35915802,Biomed Res Int,101600173,J
35912303,J Nutr Sci,101590587,H
35912144,Comput Math Methods Med,101277751,E
35912157,Comput Math Methods Med,101277751,E
35912312,Occup Ther Int,9433361,N
35910893,Front Public Health,101616579,H
35909479,Biomed Res Int,101600173,J
35903377,Front Public Health,101616579,H
35903379,Front Public Health,101616579,H
35901118,PLoS One,101285081,H
35901040,PLoS One,101285081,H
35903280,Front Endocrinol (Lausanne),101555782,H
35881980,Am Indian Alsk Native Ment Health Res,100970957,F
35881986,Am Indian Alsk Native Ment Health Res,100970957,F
35877601,PLoS One,101285081,H
35875694,J Int Soc Sports Nutr,101234168,I
35872847,Biomed Res Int,101600173,J
35870380,Neuroimage Clin,101597070,C
35865313,Front Endocrinol (Lausanne),101555782,H
35872955,Comput Math Methods Med,101277751,E
35865520,Front Immunol,101560960,G
35860804,Biomed Res Int,101600173,J
35860183,Comput Math Methods Med,101277751,E
35859928,J Immunol Res,101627166,A
35860190,Comput Math Methods Med,101277751,E
35855818,J Environ Public Health,101516361,N
35850588,Ther Adv Respir Dis,101316317,C
35845857,Cancer Res Commun,9.92E+15,D
35844438,Comput Math Methods Med,101277751,E
35834516,PLoS One,101285081,H
35842755,J Nutr Health Aging,100893366,G
35834528,PLoS One,101285081,H
35834373,J Med Econ,9892255,N
35833082,Contrast Media Mol Imaging,101286760,E
35836691,J Nutr Sci,101590587,H
35830078,J Bras Pneumol,101222274,C
35819944,PLoS One,101285081,H
35815057,Contrast Media Mol Imaging,101286760,E
35816479,PLoS One,101285081,H
35814561,Comput Intell Neurosci,101279357,H
35813851,J Int Soc Sports Nutr,101234168,I
35813621,Front Endocrinol (Lausanne),101555782,H
35813441,Comput Math Methods Med,101277751,E
35812431,Front Immunol,101560960,G
35811299,J Educ Eval Health Prof,101490061,H
35812412,Front Immunol,101560960,G
35797268,PLoS One,101285081,H
35792788,Dental Press J Orthod,101532240,E
35784564,Front Endocrinol (Lausanne),101555782,H
35784544,Front Endocrinol (Lausanne),101555782,H
35774405,Front Cell Infect Microbiol,101585359,C
35771894,PLoS One,101285081,H
35770295,Technol Cancer Res Treat,101140941,H
35767586,PLoS One,101285081,H
35769675,Biomed Res Int,101600173,J
35766564,Asia Pac J Clin Nutr,9440304,G
35766559,Asia Pac J Clin Nutr,9440304,G
35756427,Comput Math Methods Med,101277751,E
35749510,PLoS One,101285081,H
35747502,Biomed Res Int,101600173,J
35749373,PLoS One,101285081,H
35738244,Psychother Psychosom,24046,F
35727760,PLoS One,101285081,H
35720377,Front Immunol,101560960,G
35720389,Front Immunol,101560960,G
35718862,J Nutr Health Aging,100893366,G
35719613,Front Public Health,101616579,H
35712291,Front Public Health,101616579,H
35718871,J Nutr Health Aging,100893366,G
35709207,PLoS One,101285081,H
35709172,PLoS One,101285081,H
35711442,Front Immunol,101560960,G
35711417,Front Immunol,101560960,G
35704556,PLoS One,101285081,H
35703608,Rev Saude Publica,135043,H
35694708,Contrast Media Mol Imaging,101286760,E
35693746,Int J Med Sci,101213954,H
35686212,Int J Chron Obstruct Pulmon Dis,101273481,C
35685671,Contrast Media Mol Imaging,101286760,E
35685661,Contrast Media Mol Imaging,101286760,E
35685584,Int J Clin Pract,9712381,H
35685605,Int J Clin Pract,9712381,H
35685555,Int J Clin Pract,9712381,H
35685522,Int J Clin Pract,9712381,H
35685492,Int J Clin Pract,9712381,H
35685488,Int J Clin Pract,9712381,H
35685192,F1000Res,101594320,H
35685534,Int J Clin Pract,9712381,H
35670414,Womens Health (Lond),101271249,N
35669738,Front Public Health,101616579,H
35667781,Value Health,100883818,E
35666651,Cancer Control,9438457,C
35658059,PLoS One,101285081,H
35657948,PLoS One,101285081,H
35657850,PLoS One,101285081,H
35658048,PLoS One,101285081,H
35657784,PLoS One,101285081,H
35657073,Ther Adv Respir Dis,101316317,C
35657960,PLoS One,101285081,H
35653355,PLoS One,101285081,H
35652533,Integr Cancer Ther,101128834,C
35651860,Front Public Health,101616579,H
35651925,Comput Math Methods Med,101277751,E
35653395,PLoS One,101285081,H
35639723,PLoS One,101285081,H
35639720,PLoS One,101285081,H
35633654,Mediators Inflamm,9209001,C
35622812,PLoS One,101285081,H
35619802,Front Public Health,101616579,H
35617296,PLoS One,101285081,H
35617320,PLoS One,101285081,H
35613149,PLoS One,101285081,H
35614019,J Educ Eval Health Prof,101490061,H
35609265,Cancer Control,9438457,C
35617211,PLoS One,101285081,H
35614875,Ther Adv Respir Dis,101316317,C
35609059,PLoS One,101285081,H
35594284,PLoS One,101285081,H
35587462,PLoS One,101285081,H
35586118,Int J Chron Obstruct Pulmon Dis,101273481,C
35586621,Front Endocrinol (Lausanne),101555782,H
35578722,Biomed Res Int,101600173,J
35574009,Front Endocrinol (Lausanne),101555782,H
35572838,Comput Math Methods Med,101277751,E
35570898,Front Public Health,101616579,H
35572351,Nat Aging,101773306,H
35548481,J Healthc Eng,101528166,L
35551533,PLoS One,101285081,H
35544473,PLoS One,101285081,H
35536828,PLoS One,101285081,H
35544051,Lancet Microbe,101769019,E
35533665,Dermatology,9203244,C
35511958,PLoS One,101285081,H
35511858,PLoS One,101285081,H
35509855,Comput Math Methods Med,101277751,E
35511876,PLoS One,101285081,H
35505681,PeerJ,101603425,H
35507959,Rev Lat Am Enfermagem,9420934,H
35502412,Comput Math Methods Med,101277751,E
35497374,Int J Chron Obstruct Pulmon Dis,101273481,C
35495881,Comput Math Methods Med,101277751,E
35491797,J Parkinsons Dis,101567362,C
35485835,Psychol Med,1254142,F
35479188,Comput Math Methods Med,101277751,E
35476681,PLoS One,101285081,H
35473650,Behav Ther,1251640,F
35466623,J Ayub Med Coll Abbottabad,8910750,H
35466952,J Parkinsons Dis,101567362,C
35464450,Front Immunol,101560960,G
35466645,J Ayub Med Coll Abbottabad,8910750,H
35462371,Nephron,331777,C
35462369,Am J Nephrol,8109361,H
35450527,Curr Neuropharmacol,101157239,H
35449853,J Healthc Eng,101528166,L
35444972,Front Public Health,101616579,H
35444614,Front Endocrinol (Lausanne),101555782,H
35440941,Comput Intell Neurosci,101279357,H
35450990,J Nutr Health Aging,100893366,G
35440940,Comput Intell Neurosci,101279357,H
35432695,Pan Afr Med J,101517926,H
35425838,Biomed Res Int,101600173,J
35421127,PLoS One,101285081,H
35421086,PLoS One,101285081,H
35420979,Subst Abus,8808537,C
35426733,J Integr Complement Med,9.92E+15,D
35417910,Obes Facts,101469429,C
35417909,Horm Res Paediatr,101525157,C
35400040,Front Public Health,101616579,H
35392336,Ethiop J Health Sci,101224773,H
35392074,Front Immunol,101560960,G
35377919,PLoS One,101285081,H
35399839,J Healthc Eng,101528166,L
35371086,Front Immunol,101560960,G
35368961,J Healthc Eng,101528166,L
35368965,J Healthc Eng,101528166,L
35370933,Front Endocrinol (Lausanne),101555782,H
35368914,J Healthc Eng,101528166,L
35368954,J Healthc Eng,101528166,L
35365305,Value Health,100883818,E
35360485,J Healthc Eng,101528166,L
35368921,J Healthc Eng,101528166,L
35360106,Front Cell Infect Microbiol,101585359,C
35356608,J Healthc Eng,101528166,L
35356064,Dis Markers,8604127,H
35355656,Drug Des Devel Ther,101475745,D
35350100,Front Endocrinol (Lausanne),101555782,H
35345524,Biomed Res Int,101600173,J
35342691,Glob Heart,101584391,I
