PMID,ISO3
32966290,SWE
32966290,TZA
31917748,USA
30869183,CHN
30869183,DNK
34014922,BRA
17761995,GBR
17762000,GBR
36112108,USA
34014975,ETH
31917837,IND
31917837,USA
34014991,ETH
24053549,GBR
34015036,CHN
24053577,KOR
32442189,USA
32442189,ZAF
32442195,CHE
32442195,DEU
32442195,MWI
32442195,TZA
32442195,USA
32442195,ZAF
37160787,POL
16189291,USA
24053621,USA
36112245,EGY
24577971,USA
37160885,USA
32442300,USA
24053695,CAN
32966603,USA
35588050,CHE
35588050,DEU
27199475,ETH
27199475,USA
34015241,CHE
34015244,USA
24578074,USA
25626655,BRA
17762338,USA
31393868,USA
28248154,GBR
30345312,IND
32966755,CHN
32966755,GBR
32966755,SWE
21956711,USA
30869642,DEU
30869642,NLD
33491087,JPN
33491093,FIN
33491116,AUT
33491116,SGP
33491116,USA
36112574,GBR
36112574,USA
36112574,ZWE
36112590,TUR
19335382,THA
35588336,GBR
35588336,ITA
35588353,CAN
33750285,USA
36636998,CHN
33491287,IRN
37161304,CHN
34015580,EGY
34015580,GBR
34015580,MYS
28248418,USA
37161397,USA
31918557,CHN
37161454,GBR
37161454,ZAF
21957161,USA
24578607,USA
28248624,USA
26675772,CAN
19860071,USA
31918704,BGD
31918704,DEU
28248690,USA
23530110,ITA
35588754,IND
35588754,USA
34540187,CHN
20384426,USA
25627322,USA
25627322,ZMB
25627322,ZWE
26151620,AUT
19335890,CHE
36637403,CHN
12520156,JPN
32967391,EGY
32967392,IND
19335909,AUS
32967413,TUR
32967439,USA
35588897,CHE
35588897,USA
37161796,USA
32967500,CHN
31918929,GBR
31918929,JPN
31918929,NLD
31918929,USA
34016091,GBR
34016091,TZA
34016091,USA
34016111,ESP
32967576,DEU
32967576,GBR
35064733,NLD
32443329,CHN
29297602,AUS
32967619,NLD
32443332,CHN
30346186,USA
32443343,CHN
32967646,USA
36113378,JPN
18287602,USA
24579075,POL
28249094,DNK
24579084,BRA
24579084,ESP
31919123,ESP
32443412,BGD
32443412,USA
32967701,AUS
32967701,CAN
31919136,JPN
31919136,USA
32967713,CAN
32967713,IRL
32443433,NZL
33492018,KEN
33492018,USA
33492021,USA
36113498,CAN
36113498,GBR
36113498,IRL
31394914,AUS
31394914,SAU
31394914,USA
23530608,USA
35589232,MEX
27724929,CHN
27724929,USA
36113538,BEL
36113538,DEU
36113538,GBR
36113538,NLD
30870668,USA
35064992,AUS
34016436,USA
26152126,ESP
26152126,IRL
26152135,AUS
23006411,AUS
35065057,USA
34540780,GBR
34540780,IND
30870770,USA
35589362,NZL
36637954,JPN
23530837,NLD
33492349,GBR
33492349,IRL
26152326,DNK
34016663,IND
34016665,GBR
36113823,USA
31919539,GBR
31919539,IND
31919539,THA
34540991,CHN
37686723,ESP
37686725,CAN
18812366,NZL
18288090,USA
28249576,CAN
28249592,GBR
37686795,IRN
37686795,JPN
37686795,USA
28249612,DEU
37686801,KOR
37686801,USA
37686818,BRA
37686820,USA
32443961,USA
37686846,TWN
26152519,GBR
33492568,CHN
33492568,GBR
36114009,CHN
36114009,USA
37686871,POL
25103974,BRA
25103974,CAN
25103974,USA
31919724,USA
25628299,USA
35589771,TWN
37162700,CAN
33492696,CAN
33492696,GBR
36114133,POL
35589854,GBR
35589854,USA
28249841,CHE
28249841,USA
28249847,AUS
28249847,USA
23006968,CHN
23006975,GBR
30347011,GBR
30347011,USA
16715530,SWE
30347019,FRA
30347019,POL
30347019,USA
23006997,NLD
30347030,AUS
35065634,IRN
35065636,GBR
35065636,IRN
33492774,ESP
23531317,USA
30347090,CAN
30347090,GBR
36114265,USA
35065705,AUS
35065705,BEL
35065705,BRA
35065705,CHN
35065705,COL
35065705,GBR
35065705,PHL
35065705,SGP
35065705,USA
35065705,ZAF
35065722,GBR
35065722,NOR
25104273,NLD
32444306,JPN
32444306,USA
35590054,GBR
35590054,GHA
24580023,USA
35065784,USA
28774339,USA
36638679,USA
30871514,IRN
15142885,NLD
30871544,DEU
32444407,AUS
32444407,BEL
32444407,BRA
32444407,LUX
19861511,USA
19861516,USA
33493011,CAN
33493011,USA
36114460,MEX
24055845,AUS
24055845,DNK
24055845,FIN
24055845,GBR
24055845,NOR
24055845,SWE
24055845,USA
31920176,USA
35065922,USA
35065931,IND
35065931,USA
32968804,USA
35590253,TUR
25104497,GBR
19861619,USA
36638837,DNK
35590274,TWN
38211725,USA
20385935,USA
34541720,IRN
35590308,CHN
29298868,CAN
29298868,USA
11997407,SWE
37163257,JPN
37163257,USA
32444670,CHN
37163267,USA
22483238,KOR
34541872,CAN
34541872,ESP
34541872,THA
34541872,USA
37163341,USA
16191850,NLD
36114799,JPN
30872010,GBR
33493448,AUS
37687775,ITA
32444901,MEX
32444901,USA
12521969,DEU
32969202,USA
37163508,JPN
18289149,TWN
35066365,BEL
35066365,DEU
35066365,NLD
35066365,USA
30872064,CHN
30872064,DNK
30872064,IND
30872064,TUR
20386309,USA
38212104,AUT
38212104,CAN
38212104,NOR
36114990,IND
36114990,NLD
36114990,USA
36639313,GBR
21434968,USA
35590791,ESP
35590794,AUT
35590794,DEU
35066508,ISR
33493652,CAN
28775061,AUS
28775061,GBR
28775061,NLD
28775061,USA
38212308,USA
34018029,AUS
34018029,AUT
34018029,CAN
34018029,CZE
34018029,ESP
34018029,GBR
34018029,ITA
34018029,TUR
34018029,USA
38212353,USA
38212360,IND
34542399,GBR
34542399,USA
30348098,GBR
30348098,NOR
30872387,USA
32969541,SWE
36115273,USA
21435214,CHN
30348142,NLD
36639614,USA
28775306,BEL
28775306,MWI
28775306,USA
34542553,USA
32969693,USA
34542577,AUS
34542577,GBR
34018290,CHN
34018290,CZE
34018290,ITA
34018290,USA
36639738,IRN
35066880,USA
25629710,USA
29299736,FIN
30872600,CHE
30872600,USA
32969781,USA
38212696,COL
38212696,NOR
38212696,POL
38212701,IRN
27726951,GBR
32969833,AUS
32969833,USA
38212725,CHN
26678391,CAN
25629819,USA
31397022,GBR
24057042,USA
27727063,CAN
27727063,USA
21435609,KOR
27727066,CAN
27727066,USA
38212836,GBR
36639984,CHN
29299957,DNK
32445688,GBR
36640004,CHN
35067157,KOR
32445736,USA
34542900,CHN
35067237,NOR
35067237,SWE
22484337,USA
32970104,CHN
32970104,RUS
32970104,UKR
32970104,USA
36115850,TWN
17241493,USA
31397288,GBR
23532990,USA
37164490,CAN
29300218,UGA
29300218,USA
34543098,GBR
34543098,USA
34543098,ZAF
27727461,USA
26678887,NOR
38213252,CHN
37164694,JPN
32446108,USA
26154657,MEX
34543267,KEN
34543267,UGA
34543267,USA
26678954,SWE
26678954,USA
23533227,USA
32446176,JPN
33494753,AUS
33494753,GBR
33494753,USA
36116229,ESP
36116229,USA
19863338,USA
25630516,GBR
32970554,USA
34543422,USA
34543422,VNM
34543425,USA
32970574,CAN
32970574,USA
31397726,CHN
31397726,USA
32446304,IDN
34543477,JPN
34543477,USA
19339136,USA
19339140,USA
34019214,JPN
26679186,USA
37164957,CHN
26154928,CAN
35067831,TZA
35067831,USA
37689323,BRA
37689323,USA
22484992,USA
28252160,USA
29300737,RWA
29300737,USA
32446470,USA
32970784,GBR
36116516,AUS
36116516,USA
21436459,USA
19339325,USA
34543687,USA
25106506,GBR
31397969,DNK
31397969,JPN
34543741,CHN
19339393,USA
27203715,USA
34019470,CHN
34019483,NLD
33495203,ESP
33495203,GBR
34543779,IND
33495217,GBR
33495217,JPN
33495217,THA
21436597,JPN
36116675,ESP
34019540,CAN
34019540,GBR
34019540,USA
25630944,AUS
25630944,SGP
29300962,USA
23009581,CHN
32971053,GBR
32971053,UGA
32971053,USA
32971053,ZAF
31398204,GBR
31398204,KEN
31398204,UGA
37165391,CHN
37689680,CAN
25106776,IRN
37165440,CHN
32446881,USA
14621090,NLD
33495489,CAN
37689822,USA
32446951,NLD
36641460,NZL
32971449,CHN
26680007,USA
31922899,ITA
31922899,SAU
31922899,USA
37165803,JPN
23534323,SAU
21961467,USA
29301520,DEU
29301520,USA
24058662,USA
37165863,CAN
26155819,AUS
26155819,CAN
26155819,GBR
24058697,USA
37165900,USA
19864409,USA
18815843,USA
34544526,CHN
26680217,GBR
31923105,CHN
34020312,USA
31923177,BEL
31923177,COD
31923178,AUS
37690427,BRA
25107530,USA
26156116,CAN
26156116,UGA
35069013,CHN
34020445,ESP
34020445,USA
38214748,SWE
19864673,AUS
26156156,FRA
30874754,FIN
30874754,SWE
37690499,ISR
23010452,USA
27729073,AUS
27729073,THA
33496261,GBR
34544843,DEU
32971991,NZL
21961949,NLD
23534865,USA
36642080,POL
36642080,USA
26156323,CAN
26156323,MEX
26156323,NIC
26156323,USA
18816321,AUS
31399245,USA
26680699,USA
18816381,NLD
15146410,USA
27729323,BEL
27729323,FRA
36642225,BEL
36642225,CHE
36642225,DEU
36642225,FRA
36642225,GBR
36642226,USA
38215108,CHN
34545117,GBR
34545117,NLD
38215150,KOR
19865076,USA
37690886,IRN
37690886,NLD
34545166,AUS
37690911,SWE
28778047,FIN
28778047,ITA
28778047,SWE
31399500,USA
24583757,USA
23535197,JPN
36642399,SWE
36642437,CHN
35069580,BRA
35069580,GBR
35069580,ZAF
28253848,DEU
21962393,USA
34021031,CAN
34021033,CAN
34021033,USA
28253887,CHE
28253887,NLD
26156737,AUS
26156737,CAN
37166786,AUS
37166786,CHN
33496775,USA
28253900,USA
33496795,USA
21962461,BRA
37166817,DEU
23535332,ESP
16719606,USA
32448254,FIN
32448257,EGY
32448257,USA
32972554,USA
34545437,DEU
34545437,IND
37691169,FRA
37691169,TUN
24059690,ESP
26681132,DEU
11476796,USA
29302609,GBR
24059730,USA
36642643,USA
37166946,USA
26681191,GBR
38215546,USA
36642702,AUS
36642702,ZAF
34021264,GBR
15671185,USA
15671186,USA
33496985,IRN
26156961,USA
15671222,USA
32972733,USA
34021314,CHN
34021314,USA
34545613,JPN
28254171,AUS
28254171,CAN
28254171,USA
14622687,USA
38215661,AUS
16195572,GBR
16195581,JPN
25108506,AUS
35594284,GBR
24059983,DEU
37167230,MYS
25108611,AUS
25108611,CAN
25108611,MEX
31924365,FRA
15671472,USA
24060106,USA
38215944,AUS
33497362,USA
35070226,CHN
33497364,BRA
33497364,GBR
33497364,MWI
33497364,NLD
32448796,GBR
34545949,JPN
33497375,AUS
33497375,GBR
33497375,MEX
33497375,USA
31400240,USA
36118833,CHN
35594551,USA
32973120,USA
35594559,AUS
35594559,CZE
35594559,FRA
35594559,GBR
35594559,JPN
35594559,KOR
35594559,NZL
35594559,RUS
35594559,USA
26681677,DNK
26681677,FIN
26681677,NOR
26681677,SWE
21438799,CHN
26681680,JPN
28254561,AUT
28254561,DEU
24060261,USA
32973176,GBR
32973176,USA
27730298,CHE
27730298,DEU
27730298,ESP
27730298,GBR
27730298,NLD
31400337,USA
31924632,CHN
31924637,CHN
31924637,GBR
32448931,USA
25633208,USA
24060350,USA
23536105,USA
38216189,SWE
38216189,USA
23536140,USA
36119062,BFA
36119062,DEU
36119062,GBR
36119062,JPN
35594778,DNK
35594778,USA
31400480,IRN
21439042,GBR
21439044,GBR
19341912,USA
34546300,CAN
34546300,SAU
34546300,USA
32449174,AUS
32449174,CAN
32449174,FRA
32449174,GBR
32449174,ITA
32449174,KOR
32449174,RUS
32449174,USA
29303475,USA
25633475,USA
33497833,USA
16720619,GBR
30876402,DEU
30876402,GBR
30876402,USA
30876402,ZAF
30876402,ZMB
34546436,USA
37167902,USA
36643621,CHN
25633584,CHN
32449336,EGY
35595091,CAN
35595091,DEU
35595091,GBR
35595091,POL
35595091,SWE
35595091,USA
28255085,CAN
28255085,GBR
25633661,USA
27206539,USA
38216596,DEU
38216596,DNK
38216596,NLD
38216596,NZL
38216596,PAK
38216596,USA
30352291,GRC
16720830,USA
27206612,CHN
21963761,GBR
17245184,USA
23536652,DEU
33498165,ESP
34022476,CHN
27206733,ESP
38216893,CHN
38216917,GBR
38216917,IRN
21439754,USA
38216971,ESP
29304083,ARG
29304083,BRA
29304083,USA
29304083,ZAF
34547013,ESP
26682695,DNK
26682695,USA
23012688,USA
34547030,AUS
34547030,CHN
21964172,USA
22488460,USA
34022796,JPN
35595677,GBR
15148493,USA
15672850,CAN
36120087,USA
26682921,CAN
35595817,GBR
35595817,JPN
35595817,NLD
35595817,SGP
38217264,IND
25634360,FRA
25634360,USA
30877271,GBR
30877271,HUN
30352997,CAN
26682997,CAN
26682997,USA
35071605,CHN
19343018,AUS
23537332,ESP
33498834,USA
18294487,USA
32450273,KOR
23537391,PAK
21964530,USA
23537403,NLD
33498894,GRC
34547486,THA
26158889,NLD
28256104,FIN
28780395,AUS
28780395,GBR
28780395,QAT
36120427,USA
23013243,GBR
26683263,JPN
31401877,CAN
31401877,GBR
29304731,NLD
29304731,USA
35596193,GBR
29304744,AUS
37693352,CHN
23537606,GBR
31926224,AUS
31926224,NOR
31926224,USA
36644821,AUT
36644821,DEU
36644821,DNK
36644821,NLD
36644821,POL
36644821,SVN
25634811,JPN
33499139,ESP
28780562,ESP
31402005,BGD
31402005,USA
31402008,CHE
31402008,ESP
31402008,GBR
31402008,MWI
31402008,PAK
21440548,USA
27732034,USA
37169219,USA
27207749,GBR
26683478,AUS
26683478,BRA
33499257,ESP
25110677,IRN
32450733,USA
21964975,USA
32975024,JPN
32975024,KOR
32975024,SGP
36120781,USA
27207886,JPN
32975061,KOR
26683621,GHA
26683621,NLD
26683621,ZAF
37169399,CHN
37169399,USA
24062200,GBR
15149346,USA
16197921,USA
24586534,USA
24586534,ZAF
26683695,USA
25110841,USA
25110841,ZAF
25110844,USA
32975189,GBR
37169496,AUS
37169496,GBR
37169503,AUS
30353790,USA
34023810,DEU
34023810,FRA
34023810,USA
30353809,AUS
30353809,CAN
27732431,USA
24586717,CHN
35596802,PRT
26159624,CHE
31402509,AUS
31402509,BEL
31402509,CAN
31402509,NLD
31402509,USA
30878222,BFA
30878222,FRA
30878222,GBR
30878222,USA
35596830,USA
37169709,CHN
29305401,USA
33499711,AUS
33499711,GBR
34548288,NLD
28781130,DEU
28781130,USA
34548312,CHE
33499754,USA
33499754,ZWE
18295441,AUT
24586897,AUS
32451212,CHN
34548383,FRA
34548383,GBR
34548383,IRL
34548383,ITA
34548383,JPN
34548383,KOR
34548383,USA
31926951,USA
32451241,USA
32975529,USA
32975556,USA
32975556,ZAF
33499848,CHN
35072713,AUS
35072713,GBR
36121338,EGY
34548479,BRA
34548479,FRA
34548479,USA
32975624,KOR
30354190,USA
36645699,SGP
28257107,CHN
28257107,USA
35072852,JPN
25111429,USA
26160006,CAN
26160006,NLD
26160006,SWE
36645792,GBR
36645792,ZAF
20392866,USA
20392870,USA
31927220,USA
37170099,UGA
37170099,USA
37170118,IDN
37170118,UKR
37170118,USA
27732968,USA
31927311,ESP
26160149,GBR
38218782,KEN
38218782,USA
36121651,CHN
36121651,JPN
36121651,USA
36121652,USA
37170227,IRN
36121655,USA
36121656,USA
19344441,USA
24587338,USA
36645965,DEU
36645966,CHN
26160210,FRA
26160210,GBR
26160210,HUN
26160210,NLD
36121686,TZA
26160221,SWE
12528763,TWN
30354579,USA
27733180,AUT
31927499,DNK
31927499,NLD
31927499,NOR
32976085,ESP
36646104,THA
36646104,USA
23538918,FRA
37170436,USA
36121865,KEN
31927654,USA
31403367,EGY
36646276,TWN
21966218,USA
27733396,CHE
27733396,MAR
27733396,SWE
27733396,ZAF
27733398,GBR
27733398,IRN
27733403,DNK
27733403,GBR
27733403,IRL
27733405,AUS
36646315,USA
26684872,GBR
35597794,POL
32976362,USA
32976362,ZAF
35073519,CHN
25636341,FRA
36646388,USA
31403536,USA
24063556,FRA
31403587,USA
38219334,USA
31403596,USA
26685030,AUS
18296423,USA
26685032,DEU
25112175,USA
32976501,CHN
32976501,MEX
32976501,NGA
35597947,USA
28257920,USA
30879375,ITA
30879375,NZL
26685074,CHN
21442198,USA
37695134,USA
32976576,AUT
32976576,GBR
32976576,HRV
32976576,USA
37170885,AUS
16723655,CHN
28258027,GBR
30879470,GBR
26160879,BEL
26160879,CAN
26160879,CHE
26160879,DEU
26160879,ESP
26160879,FRA
26160879,GRC
26160879,ITA
26160879,RUS
26160879,USA
32452336,AUS
32452336,CHE
32452336,GBR
32452336,NPL
32452336,USA
22490878,USA
28258052,USA
32452356,AUS
32452356,GBR
32452356,IRL
32452356,SWE
36122439,GBR
36122439,NOR
37695329,USA
26161000,JPN
37171054,BRA
37171054,CHL
37171054,ZAF
30355323,USA
30355360,GBR
30355364,USA
25636792,CAN
25636792,GBR
25636792,UGA
25636792,ZAF
35074007,NOR
35074007,USA
35598300,CHN
36122589,IND
30879731,USA
29306882,USA
30355464,CHE
30355464,GBR
28782603,USA
35598359,AUS
35598359,BRA
35598359,CAN
35598359,DEU
35598359,FRA
35598359,GBR
35598359,ITA
35598359,JPN
35598359,KOR
35598359,NLD
35598359,TUR
35598359,USA
23539756,BEL
35074136,BRA
35074136,GBR
35074136,ITA
35074136,KOR
37695585,CHN
37695586,USA
37695621,USA
37171336,JPN
36647092,USA
36647092,ZAF
36122810,AUS
34025683,BIH
34025683,DEU
34025683,ESP
34025683,FRA
34025683,GBR
34025683,GRC
34025683,ITA
34025683,SRB
35598547,IND
35074280,USA
32977137,BRA
14627063,USA
35598636,CAN
35598636,USA
32452912,KEN
32452912,UGA
32452912,USA
34550084,TWN
24588631,USA
37171547,SWE
32452973,USA
32452973,ZAF
26161535,CHE
26161535,TZA
26161535,USA
36647298,IRN
30880163,RUS
30880163,USA
18297270,USA
38220220,AUS
27734464,CHN
26685904,GBR
20394460,USA
36123106,USA
36123109,DNK
36123109,TZA
37695982,CAN
37695982,CHE
37695982,GBR
37695982,USA
32977404,AUS
24588813,USA
18821646,USA
36123153,JPN
32453139,DEU
32453139,ESP
32453139,JPN
32453139,USA
31404569,USA
30880289,AUS
32453198,USA
24588893,NZL
34550375,AUS
34550375,CHN
34550375,MRT
34550375,USA
37171819,USA
36123245,SWE
21967492,USA
29307527,GBR
22491790,GBR
33501845,USA
35599000,JPN
32977595,CAN
32977595,CHN
32977595,FRA
32977595,IRN
36647622,ISR
33501902,GBR
35074766,AUS
21443293,USA
20394720,CHN
21443311,USA
33501942,FIN
32453368,GBR
37696252,DEU
37696252,SWE
37696252,USA
37696252,ZAF
32453377,CAN
32453377,USA
32453396,CAN
32453396,IRN
37696281,USA
32453406,DNK
37172033,CZE
15151958,USA
26686313,AUS
26686313,AUT
26686313,BEL
26686313,DEU
26686313,FRA
26686313,GBR
26686313,ITA
30356343,USA
32977831,JPN
30880698,CHN
36647873,CHN
37696452,CAN
37696452,USA
21967830,USA
25637886,USA
35075109,AUS
35075109,DEU
35075109,ESP
35075109,FRA
35075109,GBR
35075109,GRC
35075109,ITA
35075109,NLD
35075109,NOR
35075109,RUS
35075109,SWE
35075109,USA
25637937,JPN
31929401,USA
35075138,AUS
34550860,USA
27210830,USA
33502326,CHN
33502326,USA
32453759,CHN
32453774,ETH
35075216,ARG
35075216,ITA
35075216,USA
37696667,JPN
37696694,CHN
32978121,USA
34026698,AUS
34026698,USA
36123853,CHN
22492368,ITA
22492370,GBR
20395260,GBR
36123929,CHN
35075359,CHN
35075385,CHN
26686785,USA
37696876,IND
37696876,USA
18298236,USA
21443994,USA
35075494,CHN
37696935,AUS
37696935,DNK
37696935,NOR
37696935,USA
34551215,JPN
34551218,USA
25638326,ESP
25638326,USA
34551225,USA
25638351,USA
34551263,USA
34551263,ZAF
34551271,USA
31929849,CHN
24589827,GBR
27211272,AUT
27211272,BEL
27211272,CHE
27211272,DEU
27211272,ESP
27211272,FRA
27211272,GBR
27211272,ITA
27211272,USA
28259854,GBR
28784142,USA
28784142,ZAF
25114132,USA
25114132,ZAF
36648467,USA
22492785,USA
32454259,USA
28784312,DEU
28784312,GBR
28784312,NLD
37697278,IDN
27211525,USA
37697296,FIN
37697296,MWI
37697296,YEM
30357266,AUS
30357266,FRA
30357266,IRL
30357266,NZL
30357266,QAT
30357266,USA
30357270,FRA
32454458,USA
26687300,AUT
26687300,GBR
30881606,CHN
36124494,IND
26163028,IND
18823000,USA
25638752,USA
36124526,IND
37173116,AUS
37173116,CAN
37173116,USA
30357395,USA
26687425,DEU
26687425,USA
36648931,KOR
24066023,GBR
36648937,AUS
36648937,GBR
27736051,USA
36648947,USA
31930364,USA
34551809,AUS
34551809,GBR
18823180,USA
28784657,USA
18823190,USA
35076138,DNK
29308992,AUS
29308992,GBR
33503302,KOR
37173334,USA
18823261,USA
12531808,USA
32979042,USA
21444712,USA
37173353,CHN
34551918,AUS
34551918,ZAF
21969009,USA
23017609,USA
23017611,USA
37173426,KOR
34027703,ESP
34027703,USA
15677625,FRA
23017669,GBR
27212028,KOR
33503497,USA
25114907,CHN
32979230,SWE
32979230,TUR
34552099,BRA
34552099,FIN
34552099,USA
34552104,IND
36649284,IRN
12007755,USA
30882135,GBR
37173620,DEU
30882166,IRN
27212198,CAN
27212198,USA
27212228,NLD
27212228,USA
27212228,ZAF
21969362,USA
21969363,USA
25115136,USA
37173761,GBR
37173761,UGA
19347979,USA
37173791,CHN
37173791,GBR
37173791,SWE
37173791,USA
32979515,USA
36649570,USA
29309578,GBR
29309578,ZWE
24590990,CHN
24066704,DEU
25639570,USA
35076797,USA
35076832,USA
30882553,USA
20921118,USA
36125473,EGY
36125473,KWT
36125473,SAU
25115438,CAN
37698371,USA
34028361,DEU
34028361,DNK
34028361,NLD
31931275,AUS
31931275,USA
30882703,CHN
37698443,GBR
37698443,NPL
37698443,PER
37698443,UGA
37698443,USA
33504161,USA
32455620,BRA
32455620,GBR
32979907,IRN
32979921,DNK
20397024,USA
26164214,USA
33504249,USA
37698564,AUS
34028550,USA
21445680,USA
37698618,DEU
31931509,USA
20921467,USA
32455853,ESP
32455853,RUS
32455866,BRA
36650206,DEU
24067296,USA
32980245,UGA
32980245,USA
33504555,TWN
33504555,USA
24067385,USA
36650328,USA
36650329,USA
35077474,JPN
35077507,AUS
35077507,NLD
35077507,USA
18300337,USA
28786105,USA
36650434,CHN
36650436,CHN
36650441,CHN
18824662,USA
23543264,GBR
31931887,IRN
36650486,CHN
30359062,GBR
30359062,USA
32456230,MYS
27737646,BGD
27737646,CAN
34553396,USA
27737690,CAN
27737690,ESP
27737690,SWE
27737690,USA
27737692,GBR
34029149,CHN
23543398,USA
27737713,GBR
29310605,NLD
29310611,JPN
23543447,CHN
19349153,GRC
29310645,GRC
33504953,AUS
33504953,USA
33504955,GBR
33504955,SWE
31932093,USA
32980696,CHN
31407845,DNK
31407845,JPN
31407876,BRA
31407876,ESP
34029328,SWE
34029338,KEN
34029338,USA
31932201,TWN
27213646,CAN
27213646,USA
28786530,JPN
28786547,JPN
22495093,NLD
32980853,CHN
25640832,USA
12009350,ITA
32456617,CHN
32456618,MYS
25640884,USA
26165176,USA
30883781,AUS
32456646,CHN
31932368,AUS
31932368,CHE
31932368,GBR
31932368,ZAF
34029521,USA
31932389,AUS
31932389,NZL
23543804,IND
34029565,USA
31408137,USA
30883859,BRA
30883859,CAN
30883859,CHE
30883859,ESP
30883859,FRA
30883859,GBR
30883859,GRC
30883859,NLD
30883859,USA
38223902,IRN
19349544,USA
19349549,USA
32981091,GBR
32981091,SWE
32981091,UGA
34029682,USA
19349629,USA
37699729,SWE
26165396,GBR
26165398,GBR
30884006,NLD
26689707,CHE
26689707,DEU
22495454,USA
35078407,USA
24592670,USA
28786995,AUS
28786995,USA
29311296,CHN
29311296,DNK
29311296,FRA
35078490,CHE
35078490,DEU
31408478,NOR
31408480,JPN
19874153,USA
32457078,GBR
32457078,IND
32457078,NPL
36127121,AUS
34554264,SWE
21971352,USA
36651419,BRA
36651419,GBR
21971406,USA
34554372,NOR
35078666,BEL
35078666,CHE
35078666,PAN
35078666,USA
28787249,DNK
28787249,NOR
28787249,SWE
27214389,ISR
27214389,USA
26165865,BRA
36127337,BEL
36127337,CHE
35078765,CHE
35078765,EST
35078765,GBR
35078765,KEN
35078765,NLD
37700249,LTU
23020192,TWN
37700288,USA
31408838,DNK
31408838,SWE
36127497,CHN
38224653,CHN
37700387,DEU
32981799,AUT
28787506,FRA
28787506,USA
36127535,USA
19350334,TUR
21971774,BRA
34554692,EGY
34554693,CHN
34554694,JPN
38224710,DNK
38224710,GBR
38224710,KEN
38224710,MWI
38224710,USA
19350378,USA
35079029,USA
36127627,UGA
36127627,USA
32981933,BEL
32981933,JPN
32981933,VNM
27739067,USA
30884808,ESP
10961868,USA
34030555,USA
21971943,JPN
36127718,KOR
36127718,POL
36127722,EGY
34554879,USA
28787738,DEU
27739182,GBR
18302020,USA
27739230,AUS
27739230,CHN
27739230,USA
34030705,BFA
34030705,GBR
34030726,ZAF
34030726,ZWE
20923529,IND
33506455,CAN
25117849,USA
34555048,JPN
19874992,GBR
32982191,SWE
32982204,JPN
36652223,GBR
36652223,ITA
36652223,POL
36652223,USA
20923610,GBR
26690812,GBR
26690812,KEN
26690812,VNM
36652284,CAN
20399404,USA
20399410,USA
30885194,PRT
31409486,USA
12010875,AUT
34555263,AUS
34555263,GBR
36652464,SWE
36652464,USA
12010933,FRA
21448129,USA
27215298,GBR
27215298,GHA
27215298,USA
